Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
PTBB;2023;09;02;20;16;30.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6594; 709661.6198;5023129.7223; 0.0014; 0.0011; 0.0017;5794985.7629; 599547.2957;    130.2292; 0.0006; 0.0011; 0.0021; 2.4554; 0.0026;    NaN;   0.91;   56.5327;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;17;00.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6594; 709661.6198;5023129.7223; 0.0012; 0.0010; 0.0014;5794985.7629; 599547.2957;    130.2292; 0.0005; 0.0010; 0.0018; 2.4553; 0.0023;    NaN;   0.79;   56.5330;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;17;30.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6594; 709661.6198;5023129.7223; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2292; 0.0005; 0.0011; 0.0020; 2.4552; 0.0025;    NaN;   0.86;   56.5327;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;18;00.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6594; 709661.6198;5023129.7223; 0.0013; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2292; 0.0005; 0.0011; 0.0020; 2.4551; 0.0025;    NaN;   0.86;   56.5317;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;18;30.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6594; 709661.6198;5023129.7223; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2957;    130.2292; 0.0006; 0.0011; 0.0022; 2.4550; 0.0027;    NaN;   0.93;   56.5318;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;19;00.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7223; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2292; 0.0006; 0.0011; 0.0021; 2.4550; 0.0026;    NaN;   0.90;   56.5294;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;19;30.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0011; 0.0020; 2.4549; 0.0025;    NaN;   0.88;   56.5290;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;20;00.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0010; 0.0019; 2.4548; 0.0023;    NaN;   0.82;   56.5312;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;20;30.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0012; 0.0010; 0.0014;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0010; 0.0018; 2.4547; 0.0022;    NaN;   0.79;   56.5303;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;21;00.00;10; 8; 6;12; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0012; 0.0009; 0.0014;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0009; 0.0018; 2.4546; 0.0022;    NaN;   0.76;   56.5308;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;21;30.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0023; 2.4546; 0.0028;    NaN;   0.98;   56.5309;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;22;00.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0022; 2.4545; 0.0027;    NaN;   0.94;   56.5316;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;22;30.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0022; 2.4545; 0.0027;    NaN;   0.96;   56.5328;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;23;00.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0022; 2.4545; 0.0027;    NaN;   0.94;   56.5291;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;23;30.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0011; 0.0009; 0.0013;5794985.7629; 599547.2957;    130.2293; 0.0004; 0.0009; 0.0017; 2.4544; 0.0021;    NaN;   0.72;   56.5321;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;24;00.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0012; 0.0010; 0.0015;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0010; 0.0019; 2.4543; 0.0023;    NaN;   0.80;   56.5309;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;24;30.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0023; 2.4542; 0.0028;    NaN;   0.97;   56.5331;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;25;00.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0010; 0.0019; 2.4541; 0.0024;    NaN;   0.83;   56.5314;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;25;30.00;10; 8; 6;11; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0010; 0.0019; 2.4540; 0.0023;    NaN;   0.82;   56.5298;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;26;00.00;10; 8; 6;11; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0023; 2.4539; 0.0028;    NaN;   0.97;   56.5309;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;26;30.00;10; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0023; 2.4538; 0.0028;    NaN;   0.99;   56.5306;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;27;00.00;10; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0011; 0.0021; 2.4537; 0.0025;    NaN;   0.89;   56.5297;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;27;30.00;10; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0013; 0.0011; 0.0015;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0010; 0.0020; 2.4536; 0.0024;    NaN;   0.85;   56.5303;   -3.7400;   -2.4057;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;28;00.00;10; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0011; 0.0020; 2.4536; 0.0025;    NaN;   0.88;   56.5299;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;28;30.00;10; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0012; 0.0009; 0.0014;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0009; 0.0017; 2.4534; 0.0021;    NaN;   0.75;   56.5277;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;29;00.00;10; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0023; 2.4533; 0.0027;    NaN;   0.97;   56.5307;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;29;30.00;10; 8; 7;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0012; 0.0022; 2.4532; 0.0027;    NaN;   0.95;   56.5317;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;30;00.00;10; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0014; 0.0011; 0.0017;5794985.7629; 599547.2957;    130.2293; 0.0006; 0.0011; 0.0021; 2.4531; 0.0026;    NaN;   0.92;   56.5293;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;30;30.00;10; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2957;    130.2294; 0.0006; 0.0012; 0.0022; 2.4530; 0.0027;    NaN;   0.95;   56.5310;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;31;00.00;10; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2957;    130.2294; 0.0005; 0.0010; 0.0019; 2.4530; 0.0023;    NaN;   0.81;   56.5320;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;31;30.00;10; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0012; 0.0010; 0.0014;5794985.7629; 599547.2957;    130.2294; 0.0005; 0.0009; 0.0018; 2.4530; 0.0021;    NaN;   0.77;   56.5328;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;32;00.00;10; 8; 7;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0011; 0.0020; 2.4529; 0.0024;    NaN;   0.87;   56.5319;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;32;30.00; 9; 8; 7;11; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0011; 0.0021; 2.4528; 0.0025;    NaN;   0.89;   56.5322;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;33;00.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0013; 0.0011; 0.0016;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0011; 0.0020; 2.4527; 0.0024;    NaN;   0.86;   56.5316;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;33;30.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2957;    130.2293; 0.0005; 0.0010; 0.0019; 2.4527; 0.0023;    NaN;   0.84;   56.5311;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;34;00.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0011; 0.0009; 0.0013;5794985.7629; 599547.2957;    130.2293; 0.0004; 0.0009; 0.0016; 2.4526; 0.0020;    NaN;   0.70;   56.5323;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;34;30.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6198;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0011; 0.0021; 2.4526; 0.0025;    NaN;   0.91;   56.5352;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;35;00.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0012; 0.0023; 2.4525; 0.0027;    NaN;   0.98;   56.5355;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;35;30.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0011; 0.0022; 2.4524; 0.0026;    NaN;   0.94;   56.5351;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;36;00.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0011; 0.0016;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0011; 0.0020; 2.4523; 0.0024;    NaN;   0.87;   56.5343;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;36;30.00; 9; 8; 6;11; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0016; 0.0013; 0.0019;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0013; 0.0024; 2.4523; 0.0029;    NaN;   1.03;   56.5360;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;37;00.00; 9; 8; 6;11; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0012; 0.0022; 2.4523; 0.0027;    NaN;   0.97;   56.5333;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;37;30.00; 9; 8; 6;11; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0011; 0.0020; 2.4523; 0.0025;    NaN;   0.88;   56.5330;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;38;00.00; 9; 8; 6;11; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0019; 2.4522; 0.0023;    NaN;   0.83;   56.5313;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;38;30.00; 9; 8; 6;11; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0012; 0.0023; 2.4522; 0.0028;    NaN;   1.00;   56.5343;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;39;00.00;10; 8; 6;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0012; 0.0023; 2.4521; 0.0028;    NaN;   0.98;   56.5335;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;39;30.00;10; 8; 6;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0014; 0.0012; 0.0017;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0011; 0.0022; 2.4520; 0.0026;    NaN;   0.93;   56.5345;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;40;00.00;10; 8; 6;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0016; 0.0013; 0.0019;5794985.7629; 599547.2958;    130.2293; 0.0007; 0.0013; 0.0025; 2.4519; 0.0030;    NaN;   1.07;   56.5342;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;40;30.00;10; 8; 6;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0016; 0.0013; 0.0019;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0013; 0.0024; 2.4518; 0.0030;    NaN;   1.04;   56.5366;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;41;00.00;10; 8; 6;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0015; 0.0012; 0.0018;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0012; 0.0023; 2.4516; 0.0028;    NaN;   1.00;   56.5353;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;41;30.00;10; 8; 6;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0016; 0.0013; 0.0019;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0013; 0.0024; 2.4516; 0.0029;    NaN;   1.02;   56.5345;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;42;00.00;10; 8; 6;11; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0012; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0019; 2.4514; 0.0023;    NaN;   0.80;   56.5377;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;42;30.00;10; 8; 7;11; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0015; 0.0012; 0.0017;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0012; 0.0022; 2.4513; 0.0027;    NaN;   0.96;   56.5335;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;43;00.00;11; 8; 7;11; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0016; 0.0012; 0.0018;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0012; 0.0023; 2.4512; 0.0028;    NaN;   1.00;   56.5357;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;43;30.00;11; 8; 7;11; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0012; 0.0010; 0.0014;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0018; 2.4511; 0.0022;    NaN;   0.79;   56.5353;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;44;00.00;11; 8; 6;12; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0014; 0.0012; 0.0017;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0011; 0.0022; 2.4510; 0.0026;    NaN;   0.94;   56.5315;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;44;30.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0019; 2.4509; 0.0024;    NaN;   0.84;   56.5342;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;45;00.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0016; 0.0013; 0.0019;5794985.7629; 599547.2958;    130.2293; 0.0006; 0.0013; 0.0024; 2.4509; 0.0030;    NaN;   1.05;   56.5354;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;45;30.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0020; 2.4508; 0.0024;    NaN;   0.85;   56.5351;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;46;00.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0019; 2.4508; 0.0023;    NaN;   0.83;   56.5339;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;46;30.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0012; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0019; 2.4507; 0.0023;    NaN;   0.81;   56.5352;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;47;00.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2293; 0.0005; 0.0010; 0.0019; 2.4505; 0.0024;    NaN;   0.84;   56.5365;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;47;30.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0012; 0.0010; 0.0014;5794985.7629; 599547.2958;    130.2294; 0.0005; 0.0009; 0.0018; 2.4504; 0.0022;    NaN;   0.78;   56.5380;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;48;00.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2294; 0.0005; 0.0010; 0.0019; 2.4503; 0.0023;    NaN;   0.83;   56.5355;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;48;30.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0012; 0.0010; 0.0014;5794985.7629; 599547.2958;    130.2294; 0.0005; 0.0010; 0.0018; 2.4502; 0.0022;    NaN;   0.80;   56.5357;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;49;00.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2294; 0.0005; 0.0010; 0.0020; 2.4501; 0.0024;    NaN;   0.85;   56.5370;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;49;30.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0013; 0.0010; 0.0015;5794985.7629; 599547.2958;    130.2294; 0.0005; 0.0010; 0.0019; 2.4500; 0.0023;    NaN;   0.83;   56.5352;   -3.7400;   -2.4056;  -12.8515;    0.0000;    0.0000
PTBB;2023;09;02;20;50;00.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0014; 0.0011; 0.0016;5794985.7629; 599547.2958;    130.2294; 0.0006; 0.0011; 0.0021; 2.4499; 0.0025;    NaN;   0.91;   56.5359;   -3.7400;   -2.4056;  -12.8516;    0.0000;    0.0000
PTBB;2023;09;02;20;50;30.00;11; 8; 7;12; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6595; 709661.6199;5023129.7224; 0.0011; 0.0009; 0.0013;5794985.7629; 599547.2958;    130.2294; 0.0004; 0.0009; 0.0017; 2.4498; 0.0020;    NaN;   0.73;   56.5353;   -3.7400;   -2.4056;  -12.8516;    0.0000;    0.0000
