Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
PTBB;2023;09;01;09;41;30.00;11; 8; 6;10; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6305;5023129.7318; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3060;    130.2383; 0.0010; 0.0020; 0.0033; 2.3974; 0.0028;    NaN;   0.99;   56.5459;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;42;00.00;11; 8; 6;10; 0; 0;  0.18;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6305;5023129.7318; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3060;    130.2384; 0.0010; 0.0022; 0.0036; 2.3974; 0.0030;    NaN;   1.06;   56.5462;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;42;30.00;11; 8; 6;10; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6305;5023129.7318; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3060;    130.2384; 0.0010; 0.0022; 0.0036; 2.3974; 0.0030;    NaN;   1.07;   56.5421;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;43;00.00;11; 8; 6;10; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6304;5023129.7318; 0.0026; 0.0023; 0.0029;5794985.7668; 599547.3060;    130.2384; 0.0011; 0.0023; 0.0037; 2.3973; 0.0031;    NaN;   1.11;   56.5472;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;43;30.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6304;5023129.7318; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3060;    130.2384; 0.0010; 0.0021; 0.0035; 2.3972; 0.0029;    NaN;   1.03;   56.5442;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;44;00.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6304;5023129.7318; 0.0025; 0.0021; 0.0028;5794985.7668; 599547.3060;    130.2384; 0.0010; 0.0022; 0.0035; 2.3972; 0.0030;    NaN;   1.05;   56.5447;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;44;30.00;11; 8; 6;10; 0; 0;  0.19;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6304;5023129.7319; 0.0025; 0.0022; 0.0029;5794985.7668; 599547.3059;    130.2384; 0.0011; 0.0022; 0.0037; 2.3972; 0.0031;    NaN;   1.09;   56.5434;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;45;00.00;11; 8; 6;10; 0; 0;  0.19;  0.02;  0.00;  0.00;  0.00;3844059.6603; 709661.6304;5023129.7319; 0.0026; 0.0023; 0.0030;5794985.7668; 599547.3059;    130.2384; 0.0011; 0.0023; 0.0038; 2.3973; 0.0032;    NaN;   1.13;   56.5439;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;45;30.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6603; 709661.6304;5023129.7319; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3059;    130.2384; 0.0010; 0.0021; 0.0035; 2.3974; 0.0030;    NaN;   1.04;   56.5463;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;46;00.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6303;5023129.7318; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3058;    130.2384; 0.0010; 0.0020; 0.0033; 2.3974; 0.0028;    NaN;   0.98;   56.5450;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;46;30.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6303;5023129.7318; 0.0020; 0.0017; 0.0022;5794985.7668; 599547.3058;    130.2384; 0.0008; 0.0018; 0.0029; 2.3976; 0.0025;    NaN;   0.86;   56.5467;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;47;00.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6303;5023129.7318; 0.0021; 0.0018; 0.0023;5794985.7668; 599547.3058;    130.2384; 0.0009; 0.0018; 0.0030; 2.3978; 0.0025;    NaN;   0.88;   56.5441;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;47;30.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6303;5023129.7318; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3058;    130.2383; 0.0010; 0.0020; 0.0033; 2.3980; 0.0029;    NaN;   0.99;   56.5407;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;48;00.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6302;5023129.7318; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3057;    130.2383; 0.0010; 0.0020; 0.0033; 2.3981; 0.0029;    NaN;   1.00;   56.5428;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;48;30.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6302;5023129.7317; 0.0022; 0.0019; 0.0025;5794985.7668; 599547.3057;    130.2383; 0.0009; 0.0019; 0.0032; 2.3982; 0.0027;    NaN;   0.94;   56.5449;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;49;00.00;11; 8; 6;10; 0; 0;  0.19;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6302;5023129.7317; 0.0022; 0.0019; 0.0025;5794985.7668; 599547.3057;    130.2382; 0.0009; 0.0020; 0.0032; 2.3983; 0.0028;    NaN;   0.96;   56.5433;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;49;30.00;11; 7; 6;10; 0; 0;  0.20;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6302;5023129.7317; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3057;    130.2382; 0.0010; 0.0022; 0.0036; 2.3984; 0.0031;    NaN;   1.08;   56.5443;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;50;00.00;10; 7; 6;10; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6302;5023129.7316; 0.0025; 0.0021; 0.0028;5794985.7668; 599547.3057;    130.2381; 0.0010; 0.0022; 0.0035; 2.3984; 0.0031;    NaN;   1.06;   56.5409;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;50;30.00;10; 7; 6;10; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6301;5023129.7316; 0.0022; 0.0019; 0.0025;5794985.7668; 599547.3057;    130.2381; 0.0009; 0.0019; 0.0032; 2.3984; 0.0028;    NaN;   0.95;   56.5411;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;51;00.00;10; 7; 6;10; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6301;5023129.7316; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3057;    130.2381; 0.0010; 0.0021; 0.0035; 2.3984; 0.0031;    NaN;   1.05;   56.5436;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;51;30.00;10; 6; 6;10; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6301;5023129.7316; 0.0024; 0.0020; 0.0026;5794985.7668; 599547.3057;    130.2381; 0.0010; 0.0021; 0.0034; 2.3984; 0.0030;    NaN;   1.01;   56.5429;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;52;00.00;10; 6; 6;10; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6301;5023129.7316; 0.0022; 0.0019; 0.0025;5794985.7668; 599547.3056;    130.2381; 0.0009; 0.0020; 0.0032; 2.3984; 0.0029;    NaN;   0.96;   56.5442;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;52;30.00;10; 7; 6;10; 0; 0;  0.24;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6301;5023129.7316; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3056;    130.2381; 0.0010; 0.0022; 0.0036; 2.3984; 0.0032;    NaN;   1.08;   56.5419;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;53;00.00;10; 6; 6;10; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6300;5023129.7316; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3056;    130.2381; 0.0010; 0.0020; 0.0033; 2.3983; 0.0030;    NaN;   1.00;   56.5444;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;53;30.00;10; 6; 6;10; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6300;5023129.7316; 0.0022; 0.0020; 0.0025;5794985.7668; 599547.3056;    130.2381; 0.0009; 0.0020; 0.0032; 2.3983; 0.0029;    NaN;   0.97;   56.5436;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;54;00.00; 9; 6; 6;10; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6300;5023129.7316; 0.0029; 0.0025; 0.0032;5794985.7668; 599547.3055;    130.2380; 0.0012; 0.0025; 0.0041; 2.3983; 0.0037;    NaN;   1.24;   56.5419;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;54;30.00; 9; 6; 6;10; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6300;5023129.7315; 0.0021; 0.0018; 0.0024;5794985.7668; 599547.3055;    130.2380; 0.0009; 0.0018; 0.0030; 2.3983; 0.0027;    NaN;   0.91;   56.5418;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;55;00.00;10; 6; 6;11; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6299;5023129.7315; 0.0022; 0.0019; 0.0025;5794985.7668; 599547.3055;    130.2380; 0.0009; 0.0019; 0.0032; 2.3983; 0.0029;    NaN;   0.95;   56.5426;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;55;30.00;10; 6; 6;11; 0; 0;  0.25;  0.02;  0.00;  0.00;  0.00;3844059.6600; 709661.6299;5023129.7315; 0.0029; 0.0025; 0.0033;5794985.7668; 599547.3054;    130.2379; 0.0012; 0.0025; 0.0042; 2.3983; 0.0038;    NaN;   1.25;   56.5419;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;56;00.00;10; 6; 7;11; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3844059.6600; 709661.6298;5023129.7315; 0.0026; 0.0022; 0.0029;5794985.7668; 599547.3054;    130.2379; 0.0011; 0.0023; 0.0037; 2.3982; 0.0034;    NaN;   1.11;   56.5419;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;56;30.00;10; 6; 7;11; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3844059.6600; 709661.6298;5023129.7315; 0.0027; 0.0023; 0.0030;5794985.7668; 599547.3054;    130.2379; 0.0011; 0.0023; 0.0039; 2.3982; 0.0036;    NaN;   1.16;   56.5438;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;57;00.00;10; 6; 6;11; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6600; 709661.6298;5023129.7315; 0.0022; 0.0020; 0.0025;5794985.7668; 599547.3053;    130.2379; 0.0009; 0.0020; 0.0032; 2.3982; 0.0030;    NaN;   0.97;   56.5391;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;57;30.00;10; 6; 6;11; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6600; 709661.6297;5023129.7315; 0.0021; 0.0019; 0.0024;5794985.7668; 599547.3053;    130.2379; 0.0009; 0.0019; 0.0031; 2.3982; 0.0029;    NaN;   0.93;   56.5405;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;58;00.00;10; 6; 6;11; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3844059.6600; 709661.6297;5023129.7314; 0.0021; 0.0018; 0.0024;5794985.7668; 599547.3053;    130.2379; 0.0009; 0.0019; 0.0031; 2.3982; 0.0029;    NaN;   0.92;   56.5406;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;58;30.00;10; 7; 6;11; 0; 0;  0.24;  0.02;  0.00;  0.00;  0.00;3844059.6600; 709661.6297;5023129.7314; 0.0027; 0.0024; 0.0031;5794985.7668; 599547.3053;    130.2379; 0.0011; 0.0024; 0.0039; 2.3983; 0.0037;    NaN;   1.18;   56.5403;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;59;00.00;10; 7; 6;11; 0; 0;  0.24;  0.02;  0.00;  0.00;  0.00;3844059.6600; 709661.6297;5023129.7314; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3053;    130.2379; 0.0011; 0.0022; 0.0036; 2.3984; 0.0034;    NaN;   1.10;   56.5399;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;09;59;30.00;10; 7; 6;11; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3844059.6600; 709661.6297;5023129.7315; 0.0019; 0.0016; 0.0021;5794985.7668; 599547.3053;    130.2379; 0.0008; 0.0017; 0.0027; 2.3985; 0.0026;    NaN;   0.82;   56.5433;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;00;00.00;10; 7; 6;11; 0; 0;  0.24;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7315; 0.0025; 0.0021; 0.0028;5794985.7668; 599547.3053;    130.2379; 0.0010; 0.0022; 0.0036; 2.3986; 0.0033;    NaN;   1.07;   56.5406;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;00;30.00; 9; 7; 6;11; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7315; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3053;    130.2380; 0.0010; 0.0022; 0.0036; 2.3987; 0.0034;    NaN;   1.08;   56.5437;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;01;00.00; 9; 7; 6;11; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7315; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3052;    130.2380; 0.0010; 0.0020; 0.0033; 2.3987; 0.0031;    NaN;   1.00;   56.5419;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;01;30.00; 9; 7; 6;11; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7315; 0.0027; 0.0024; 0.0031;5794985.7668; 599547.3052;    130.2380; 0.0011; 0.0024; 0.0039; 2.3987; 0.0037;    NaN;   1.19;   56.5429;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;02;00.00; 9; 7; 6;11; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7315; 0.0027; 0.0023; 0.0030;5794985.7668; 599547.3052;    130.2380; 0.0011; 0.0024; 0.0039; 2.3988; 0.0037;    NaN;   1.17;   56.5428;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;02;30.00; 9; 7; 6;11; 0; 0;  0.32;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7316; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3052;    130.2380; 0.0010; 0.0021; 0.0035; 2.3988; 0.0034;    NaN;   1.06;   56.5424;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;03;00.00; 9; 7; 6;11; 0; 0;  0.32;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7315; 0.0027; 0.0023; 0.0030;5794985.7668; 599547.3052;    130.2380; 0.0011; 0.0024; 0.0039; 2.3988; 0.0037;    NaN;   1.17;   56.5411;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;03;30.00; 9; 7; 6;11; 0; 0;  0.32;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7315; 0.0026; 0.0022; 0.0029;5794985.7668; 599547.3052;    130.2380; 0.0011; 0.0023; 0.0037; 2.3988; 0.0036;    NaN;   1.12;   56.5405;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;04;00.00; 9; 7; 6;11; 0; 0;  0.32;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7316; 0.0026; 0.0022; 0.0029;5794985.7668; 599547.3052;    130.2380; 0.0011; 0.0023; 0.0037; 2.3987; 0.0036;    NaN;   1.12;   56.5424;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;04;30.00; 9; 7; 6;11; 0; 0;  0.33;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6297;5023129.7316; 0.0025; 0.0021; 0.0028;5794985.7668; 599547.3052;    130.2380; 0.0010; 0.0022; 0.0035; 2.3987; 0.0034;    NaN;   1.07;   56.5425;   -3.4561;   -2.1508;  -12.7469;    0.0000;    0.0000
PTBB;2023;09;01;10;05;00.00; 9; 7; 6;11; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6296;5023129.7316; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3052;    130.2380; 0.0010; 0.0021; 0.0035; 2.3987; 0.0034;    NaN;   1.05;   56.5404;   -3.4561;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;05;30.00; 9; 7; 6;11; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6296;5023129.7316; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3052;    130.2380; 0.0010; 0.0021; 0.0035; 2.3987; 0.0033;    NaN;   1.05;   56.5397;   -3.4561;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;06;00.00; 9; 7; 6;11; 0; 0;  0.33;  0.02;  0.00;  0.00;  0.00;3844059.6601; 709661.6296;5023129.7316; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3051;    130.2380; 0.0011; 0.0022; 0.0036; 2.3988; 0.0035;    NaN;   1.10;   56.5424;   -3.4561;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;06;30.00; 9; 7; 6;11; 0; 0;  0.33;  0.01;  0.00;  0.00;  0.00;3844059.6601; 709661.6296;5023129.7316; 0.0024; 0.0020; 0.0026;5794985.7668; 599547.3051;    130.2381; 0.0010; 0.0021; 0.0034; 2.3988; 0.0033;    NaN;   1.03;   56.5411;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;07;00.00; 9; 7; 6;11; 0; 0;  0.33;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6295;5023129.7316; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3051;    130.2381; 0.0010; 0.0021; 0.0035; 2.3988; 0.0034;    NaN;   1.07;   56.5407;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;07;30.00; 9; 8; 6;11; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6295;5023129.7316; 0.0020; 0.0017; 0.0022;5794985.7668; 599547.3050;    130.2381; 0.0008; 0.0017; 0.0028; 2.3988; 0.0027;    NaN;   0.85;   56.5421;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;08;00.00; 9; 8; 6;11; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6295;5023129.7316; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3050;    130.2381; 0.0010; 0.0022; 0.0036; 2.3988; 0.0035;    NaN;   1.09;   56.5418;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;08;30.00; 9; 8; 6;11; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6295;5023129.7316; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3050;    130.2381; 0.0009; 0.0020; 0.0033; 2.3987; 0.0032;    NaN;   0.99;   56.5456;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;09;00.00; 9; 8; 6;11; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6294;5023129.7316; 0.0027; 0.0023; 0.0030;5794985.7668; 599547.3050;    130.2381; 0.0011; 0.0023; 0.0038; 2.3987; 0.0037;    NaN;   1.16;   56.5438;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;09;30.00; 9; 8; 6;11; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6294;5023129.7316; 0.0024; 0.0021; 0.0027;5794985.7668; 599547.3050;    130.2381; 0.0010; 0.0021; 0.0035; 2.3987; 0.0034;    NaN;   1.06;   56.5454;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;10;00.00; 9; 8; 6;11; 0; 0;  0.31;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6294;5023129.7316; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3050;    130.2381; 0.0011; 0.0022; 0.0036; 2.3987; 0.0035;    NaN;   1.10;   56.5466;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;10;30.00; 9; 8; 6;11; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6294;5023129.7316; 0.0019; 0.0016; 0.0021;5794985.7668; 599547.3049;    130.2381; 0.0008; 0.0016; 0.0027; 2.3987; 0.0026;    NaN;   0.82;   56.5469;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;11;00.00; 9; 8; 6;11; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6294;5023129.7316; 0.0019; 0.0016; 0.0021;5794985.7668; 599547.3049;    130.2381; 0.0008; 0.0016; 0.0027; 2.3987; 0.0026;    NaN;   0.81;   56.5463;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;11;30.00; 9; 8; 6;11; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6293;5023129.7316; 0.0022; 0.0019; 0.0025;5794985.7668; 599547.3049;    130.2381; 0.0009; 0.0019; 0.0031; 2.3987; 0.0031;    NaN;   0.95;   56.5462;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;12;00.00; 9; 8; 6;11; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6293;5023129.7316; 0.0022; 0.0019; 0.0025;5794985.7668; 599547.3049;    130.2381; 0.0009; 0.0019; 0.0032; 2.3986; 0.0031;    NaN;   0.97;   56.5454;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;12;30.00; 9; 8; 6;11; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6293;5023129.7316; 0.0021; 0.0018; 0.0023;5794985.7668; 599547.3049;    130.2381; 0.0009; 0.0018; 0.0030; 2.3986; 0.0029;    NaN;   0.90;   56.5429;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;13;00.00; 9; 8; 6;11; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6293;5023129.7316; 0.0021; 0.0018; 0.0023;5794985.7668; 599547.3049;    130.2380; 0.0009; 0.0018; 0.0030; 2.3985; 0.0029;    NaN;   0.90;   56.5447;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;13;30.00; 9; 7; 6;11; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6293;5023129.7316; 0.0021; 0.0018; 0.0024;5794985.7668; 599547.3048;    130.2380; 0.0009; 0.0019; 0.0031; 2.3984; 0.0030;    NaN;   0.94;   56.5443;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;14;00.00; 9; 7; 6;11; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3844059.6602; 709661.6293;5023129.7316; 0.0023; 0.0020; 0.0026;5794985.7668; 599547.3048;    130.2381; 0.0010; 0.0020; 0.0034; 2.3983; 0.0033;    NaN;   1.02;   56.5449;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;14;30.00;10; 7; 6;11; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6292;5023129.7316; 0.0026; 0.0023; 0.0030;5794985.7668; 599547.3048;    130.2381; 0.0011; 0.0023; 0.0038; 2.3984; 0.0037;    NaN;   1.15;   56.5440;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;15;00.00;10; 7; 6;11; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6292;5023129.7316; 0.0025; 0.0022; 0.0028;5794985.7668; 599547.3048;    130.2380; 0.0010; 0.0022; 0.0036; 2.3983; 0.0035;    NaN;   1.09;   56.5469;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
PTBB;2023;09;01;10;15;30.00;10; 7; 6;11; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3844059.6602; 709661.6292;5023129.7316; 0.0027; 0.0023; 0.0030;5794985.7668; 599547.3048;    130.2380; 0.0011; 0.0023; 0.0038; 2.3983; 0.0037;    NaN;   1.16;   56.5457;   -3.4562;   -2.1508;  -12.7470;    0.0000;    0.0000
