Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;01;22;21;00.00; 9; 7; 9; 4; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0012;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0008; 0.0015; 2.4275; 0.0019;    NaN;   0.72; 2418.5316;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;20;30.00; 9; 7; 9; 4; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0009; 0.0017; 2.4274; 0.0021;    NaN;   0.78; 2418.5291;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;20;00.00; 9; 7; 9; 4; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0010; 0.0008; 0.0011;5793868.0758; 641456.4315;    124.3483; 0.0004; 0.0008; 0.0014; 2.4273; 0.0017;    NaN;   0.66; 2418.5296;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;19;30.00; 9; 7; 9; 4; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0010; 0.0008; 0.0012;5793868.0758; 641456.4315;    124.3483; 0.0004; 0.0008; 0.0015; 2.4273; 0.0018;    NaN;   0.70; 2418.5317;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;19;00.00; 8; 7; 9; 4; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0013; 0.0010; 0.0014;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0010; 0.0018; 2.4273; 0.0023;    NaN;   0.86; 2418.5288;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;18;30.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0009; 0.0016; 2.4273; 0.0020;    NaN;   0.76; 2418.5282;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;18;00.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4315;    124.3483; 0.0006; 0.0010; 0.0019; 2.4273; 0.0024;    NaN;   0.90; 2418.5297;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;17;30.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0013; 0.0010; 0.0014;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0010; 0.0018; 2.4274; 0.0023;    NaN;   0.86; 2418.5296;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;17;00.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0010; 0.0018; 2.4274; 0.0022;    NaN;   0.85; 2418.5309;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;16;30.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0009; 0.0017; 2.4274; 0.0021;    NaN;   0.79; 2418.5280;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;16;00.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4315;    124.3483; 0.0005; 0.0009; 0.0016; 2.4274; 0.0020;    NaN;   0.76; 2418.5274;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;15;30.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0017; 2.4275; 0.0021;    NaN;   0.78; 2418.5273;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;15;00.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0010; 0.0008; 0.0011;5793868.0758; 641456.4314;    124.3483; 0.0004; 0.0008; 0.0014; 2.4275; 0.0018;    NaN;   0.67; 2418.5260;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;14;30.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0010; 0.0013;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0017; 2.4274; 0.0021;    NaN;   0.81; 2418.5252;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;14;00.00; 8; 8; 9; 4; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3483; 0.0006; 0.0011; 0.0019; 2.4274; 0.0024;    NaN;   0.90; 2418.5248;    8.1956;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;13;30.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0010; 0.0017; 2.4274; 0.0022;    NaN;   0.82; 2418.5256;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;13;00.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0012;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0016; 2.4275; 0.0020;    NaN;   0.74; 2418.5269;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;12;30.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0009; 0.0013;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0017; 2.4276; 0.0021;    NaN;   0.79; 2418.5250;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;12;00.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0017; 2.4275; 0.0021;    NaN;   0.78; 2418.5241;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;11;30.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0016; 2.4276; 0.0020;    NaN;   0.76; 2418.5256;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;11;00.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0010; 0.0017; 2.4277; 0.0022;    NaN;   0.82; 2418.5250;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;10;30.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0010; 0.0017; 2.4277; 0.0022;    NaN;   0.82; 2418.5219;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;10;00.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0010; 0.0013;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0017; 2.4278; 0.0022;    NaN;   0.81; 2418.5248;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;09;30.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0010; 0.0009; 0.0012;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0008; 0.0015; 2.4277; 0.0019;    NaN;   0.72; 2418.5249;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;09;00.00; 7; 8; 9; 4; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0037;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0010; 0.0017; 2.4277; 0.0022;    NaN;   0.82; 2418.5230;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;08;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0036;5021815.9244; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3483; 0.0006; 0.0011; 0.0019; 2.4278; 0.0025;    NaN;   0.91; 2418.5220;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;08;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0036;5021815.9244; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0009; 0.0016; 2.4278; 0.0021;    NaN;   0.76; 2418.5237;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;07;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0036;5021815.9244; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3483; 0.0005; 0.0010; 0.0018; 2.4278; 0.0023;    NaN;   0.85; 2418.5203;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;07;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0036;5021815.9244; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3483; 0.0006; 0.0010; 0.0019; 2.4278; 0.0024;    NaN;   0.89; 2418.5221;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;06;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0036;5021815.9244; 0.0013; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3483; 0.0006; 0.0010; 0.0019; 2.4278; 0.0024;    NaN;   0.88; 2418.5217;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;06;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0036;5021815.9244; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3483; 0.0006; 0.0011; 0.0020; 2.4278; 0.0025;    NaN;   0.92; 2418.5219;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;05;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1327;1148174.0036;5021815.9244; 0.0009; 0.0008; 0.0011;5793868.0758; 641456.4314;    124.3483; 0.0004; 0.0007; 0.0013; 2.4278; 0.0017;    NaN;   0.64; 2418.5217;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;05;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0014; 0.0012; 0.0016;5793868.0758; 641456.4314;    124.3483; 0.0006; 0.0011; 0.0021; 2.4278; 0.0026;    NaN;   0.98; 2418.5212;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;04;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0011; 0.0020; 2.4279; 0.0025;    NaN;   0.92; 2418.5197;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;04;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0014; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0011; 0.0020; 2.4278; 0.0025;    NaN;   0.93; 2418.5222;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;03;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0010; 0.0018; 2.4278; 0.0023;    NaN;   0.86; 2418.5216;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;03;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0010; 0.0015;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0010; 0.0019; 2.4278; 0.0024;    NaN;   0.88; 2418.5228;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;02;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0011; 0.0019; 2.4277; 0.0024;    NaN;   0.91; 2418.5224;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;02;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0010; 0.0018; 2.4277; 0.0023;    NaN;   0.84; 2418.5246;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;01;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0010; 0.0018; 2.4276; 0.0023;    NaN;   0.87; 2418.5210;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;01;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0011; 0.0009; 0.0012;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0008; 0.0015; 2.4276; 0.0019;    NaN;   0.73; 2418.5240;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;00;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0012; 0.0010; 0.0013;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0009; 0.0017; 2.4277; 0.0022;    NaN;   0.81; 2418.5236;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;22;00;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0009; 0.0017; 2.4277; 0.0021;    NaN;   0.78; 2418.5248;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;59;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0014; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0011; 0.0020; 2.4277; 0.0025;    NaN;   0.93; 2418.5227;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;59;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0010; 0.0019; 2.4277; 0.0024;    NaN;   0.90; 2418.5249;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;58;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0010; 0.0018; 2.4277; 0.0023;    NaN;   0.85; 2418.5244;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;58;00.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0012; 0.0010; 0.0013;5793868.0758; 641456.4314;    124.3482; 0.0005; 0.0009; 0.0017; 2.4278; 0.0022;    NaN;   0.81; 2418.5247;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;57;30.00; 7; 8; 9; 4; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0010; 0.0014;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0010; 0.0019; 2.4278; 0.0023;    NaN;   0.88; 2418.5249;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;57;00.00; 7; 8; 9; 5; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4314;    124.3482; 0.0006; 0.0010; 0.0019; 2.4278; 0.0024;    NaN;   0.89; 2418.5231;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;56;30.00; 7; 8; 9; 5; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4313;    124.3482; 0.0005; 0.0009; 0.0016; 2.4277; 0.0021;    NaN;   0.78; 2418.5217;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;56;00.00; 7; 8; 9; 5; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0013; 0.0010; 0.0015;5793868.0758; 641456.4313;    124.3481; 0.0006; 0.0010; 0.0019; 2.4278; 0.0023;    NaN;   0.88; 2418.5242;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;55;30.00; 7; 8; 9; 5; 0; 0;  0.29;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9243; 0.0011; 0.0009; 0.0012;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0009; 0.0016; 2.4278; 0.0020;    NaN;   0.75; 2418.5235;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;55;00.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9242; 0.0012; 0.0009; 0.0013;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0009; 0.0017; 2.4278; 0.0021;    NaN;   0.80; 2418.5216;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;54;30.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0036;5021815.9242; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4313;    124.3481; 0.0006; 0.0010; 0.0019; 2.4278; 0.0024;    NaN;   0.90; 2418.5231;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;54;00.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0010; 0.0017; 2.4278; 0.0022;    NaN;   0.83; 2418.5247;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;53;30.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0010; 0.0009; 0.0012;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0008; 0.0015; 2.4278; 0.0019;    NaN;   0.72; 2418.5233;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;53;00.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0010; 0.0017; 2.4277; 0.0022;    NaN;   0.83; 2418.5225;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;52;30.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0011; 0.0009; 0.0012;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0009; 0.0016; 2.4277; 0.0020;    NaN;   0.74; 2418.5246;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;52;00.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0011; 0.0009; 0.0013;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0009; 0.0017; 2.4277; 0.0021;    NaN;   0.79; 2418.5246;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;51;30.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0011; 0.0009; 0.0012;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0009; 0.0016; 2.4277; 0.0020;    NaN;   0.75; 2418.5241;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;51;00.00; 8; 8; 8; 5; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0012; 0.0009; 0.0013;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0009; 0.0017; 2.4277; 0.0022;    NaN;   0.80; 2418.5210;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;50;30.00; 8; 8; 8; 5; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0013; 0.0010; 0.0015;5793868.0758; 641456.4313;    124.3481; 0.0006; 0.0010; 0.0019; 2.4277; 0.0024;    NaN;   0.88; 2418.5227;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;50;00.00; 8; 8; 8; 5; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0010; 0.0008; 0.0011;5793868.0758; 641456.4313;    124.3481; 0.0004; 0.0008; 0.0015; 2.4276; 0.0019;    NaN;   0.69; 2418.5232;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;49;30.00; 8; 8; 8; 5; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0010; 0.0018; 2.4276; 0.0023;    NaN;   0.86; 2418.5224;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;49;00.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0015; 0.0012; 0.0017;5793868.0758; 641456.4313;    124.3481; 0.0006; 0.0012; 0.0022; 2.4276; 0.0028;    NaN;   1.03; 2418.5241;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;48;30.00; 8; 8; 8; 5; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0012; 0.0010; 0.0014;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0010; 0.0018; 2.4276; 0.0023;    NaN;   0.85; 2418.5223;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;48;00.00; 8; 8; 8; 5; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0013; 0.0011; 0.0015;5793868.0758; 641456.4313;    124.3481; 0.0006; 0.0011; 0.0019; 2.4276; 0.0025;    NaN;   0.92; 2418.5257;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;47;30.00; 7; 8; 8; 5; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9242; 0.0014; 0.0011; 0.0016;5793868.0758; 641456.4313;    124.3481; 0.0006; 0.0011; 0.0020; 2.4277; 0.0026;    NaN;   0.96; 2418.5254;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
BOR1;2023;09;01;21;47;00.00; 8; 8; 8; 5; 0; 0;  0.24;  0.01;  0.00;  0.00;  0.00;3738358.1326;1148174.0035;5021815.9243; 0.0011; 0.0009; 0.0012;5793868.0758; 641456.4313;    124.3481; 0.0005; 0.0009; 0.0016; 2.4276; 0.0020;    NaN;   0.76; 2418.5246;    8.1957;    1.4509;   23.3910;    0.0000;    0.0000
