Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;02;10;03;00.00;10; 6; 7; 8; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0048;5021815.9237; 0.0025; 0.0021; 0.0029;5793868.0820; 641456.4349;    124.3427; 0.0010; 0.0022; 0.0036; 2.4057; 0.0032;    NaN;   1.07; 2418.5773;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;03;30.00;10; 6; 7; 8; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0048;5021815.9236; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4349;    124.3427; 0.0009; 0.0018; 0.0030; 2.4056; 0.0027;    NaN;   0.90; 2418.5792;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;04;00.00;10; 6; 7; 8; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4349;    124.3426; 0.0009; 0.0018; 0.0030; 2.4055; 0.0027;    NaN;   0.90; 2418.5788;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;04;30.00;10; 6; 7; 8; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4349;    124.3426; 0.0009; 0.0018; 0.0030; 2.4054; 0.0027;    NaN;   0.89; 2418.5782;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;05;00.00;10; 6; 7; 8; 0; 0;  0.30;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0021; 0.0018; 0.0025;5793868.0820; 641456.4349;    124.3426; 0.0009; 0.0019; 0.0031; 2.4052; 0.0028;    NaN;   0.92; 2418.5787;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;05;30.00;10; 6; 7; 8; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0022; 0.0019; 0.0025;5793868.0820; 641456.4349;    124.3426; 0.0009; 0.0019; 0.0032; 2.4051; 0.0028;    NaN;   0.94; 2418.5790;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;06;00.00;10; 6; 7; 8; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0018; 0.0015; 0.0020;5793868.0820; 641456.4349;    124.3425; 0.0007; 0.0015; 0.0026; 2.4050; 0.0023;    NaN;   0.77; 2418.5794;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;06;30.00;10; 6; 7; 8; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4349;    124.3425; 0.0009; 0.0018; 0.0030; 2.4049; 0.0027;    NaN;   0.89; 2418.5777;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;07;00.00;10; 6; 7; 8; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0021; 0.0019; 0.0025;5793868.0820; 641456.4349;    124.3425; 0.0009; 0.0019; 0.0031; 2.4048; 0.0028;    NaN;   0.93; 2418.5779;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;07;30.00;10; 6; 7; 8; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0021; 0.0019; 0.0025;5793868.0820; 641456.4349;    124.3425; 0.0009; 0.0019; 0.0031; 2.4047; 0.0028;    NaN;   0.93; 2418.5754;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;08;00.00;10; 6; 7; 8; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1236;1148174.0047;5021815.9236; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4349;    124.3426; 0.0009; 0.0018; 0.0030; 2.4047; 0.0027;    NaN;   0.90; 2418.5761;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;08;30.00;10; 6; 7; 8; 0; 0;  0.31;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9236; 0.0020; 0.0017; 0.0023;5793868.0820; 641456.4349;    124.3426; 0.0008; 0.0017; 0.0029; 2.4047; 0.0026;    NaN;   0.87; 2418.5755;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;09;00.00;10; 6; 7; 8; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9236; 0.0019; 0.0017; 0.0022;5793868.0820; 641456.4349;    124.3426; 0.0008; 0.0017; 0.0028; 2.4046; 0.0025;    NaN;   0.84; 2418.5768;    8.1057;    1.8438;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;09;30.00;10; 6; 7; 8; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9237; 0.0023; 0.0020; 0.0027;5793868.0820; 641456.4349;    124.3427; 0.0010; 0.0020; 0.0034; 2.4046; 0.0030;    NaN;   1.01; 2418.5751;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;10;00.00;10; 6; 7; 8; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4349;    124.3427; 0.0009; 0.0018; 0.0030; 2.4045; 0.0027;    NaN;   0.90; 2418.5754;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;10;30.00;10; 6; 7; 8; 0; 0;  0.32;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4349;    124.3427; 0.0009; 0.0018; 0.0030; 2.4044; 0.0027;    NaN;   0.91; 2418.5760;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;11;00.00;10; 6; 6; 8; 0; 0;  0.34;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9237; 0.0019; 0.0016; 0.0022;5793868.0820; 641456.4348;    124.3427; 0.0008; 0.0016; 0.0028; 2.4045; 0.0024;    NaN;   0.82; 2418.5784;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;11;30.00;10; 6; 6; 8; 0; 0;  0.34;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9237; 0.0023; 0.0020; 0.0027;5793868.0820; 641456.4349;    124.3427; 0.0010; 0.0020; 0.0034; 2.4044; 0.0030;    NaN;   1.02; 2418.5755;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;12;00.00;10; 6; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9237; 0.0026; 0.0023; 0.0030;5793868.0820; 641456.4348;    124.3427; 0.0011; 0.0023; 0.0038; 2.4044; 0.0034;    NaN;   1.15; 2418.5752;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;12;30.00;10; 6; 6; 8; 0; 0;  0.34;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0047;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0820; 641456.4348;    124.3427; 0.0008; 0.0017; 0.0028; 2.4044; 0.0025;    NaN;   0.84; 2418.5720;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;13;00.00;10; 6; 6; 8; 0; 0;  0.34;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0024; 0.0021; 0.0028;5793868.0820; 641456.4348;    124.3427; 0.0010; 0.0021; 0.0036; 2.4044; 0.0032;    NaN;   1.07; 2418.5778;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;13;30.00;10; 6; 6; 8; 0; 0;  0.34;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0018; 0.0015; 0.0020;5793868.0820; 641456.4348;    124.3427; 0.0007; 0.0015; 0.0026; 2.4043; 0.0023;    NaN;   0.77; 2418.5745;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;14;00.00;10; 6; 6; 8; 0; 0;  0.35;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0022; 0.0019; 0.0026;5793868.0820; 641456.4348;    124.3427; 0.0009; 0.0019; 0.0032; 2.4043; 0.0029;    NaN;   0.97; 2418.5734;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;14;30.00;10; 6; 6; 8; 0; 0;  0.35;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4348;    124.3427; 0.0009; 0.0018; 0.0031; 2.4042; 0.0028;    NaN;   0.93; 2418.5696;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;15;00.00;11; 6; 6; 8; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0023; 0.0020; 0.0027;5793868.0820; 641456.4348;    124.3427; 0.0010; 0.0020; 0.0034; 2.4042; 0.0031;    NaN;   1.02; 2418.5732;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;15;30.00;11; 6; 6; 8; 0; 0;  0.25;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0820; 641456.4348;    124.3427; 0.0009; 0.0018; 0.0031; 2.4041; 0.0028;    NaN;   0.93; 2418.5699;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;16;00.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0018; 0.0016; 0.0021;5793868.0820; 641456.4348;    124.3427; 0.0008; 0.0016; 0.0026; 2.4041; 0.0024;    NaN;   0.79; 2418.5717;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;16;30.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0019; 0.0016; 0.0022;5793868.0820; 641456.4348;    124.3427; 0.0008; 0.0017; 0.0028; 2.4042; 0.0025;    NaN;   0.83; 2418.5711;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;17;00.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0821; 641456.4348;    124.3427; 0.0008; 0.0017; 0.0028; 2.4041; 0.0026;    NaN;   0.84; 2418.5715;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;17;30.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0023; 0.0020; 0.0026;5793868.0821; 641456.4348;    124.3427; 0.0010; 0.0020; 0.0033; 2.4041; 0.0031;    NaN;   1.00; 2418.5690;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;18;00.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0046;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0821; 641456.4347;    124.3426; 0.0008; 0.0017; 0.0028; 2.4041; 0.0026;    NaN;   0.85; 2418.5711;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;18;30.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0045;5021815.9237; 0.0019; 0.0016; 0.0022;5793868.0821; 641456.4347;    124.3426; 0.0008; 0.0016; 0.0027; 2.4042; 0.0025;    NaN;   0.83; 2418.5709;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;19;00.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0045;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0821; 641456.4347;    124.3426; 0.0008; 0.0017; 0.0028; 2.4043; 0.0026;    NaN;   0.85; 2418.5719;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;19;30.00;11; 6; 6; 8; 0; 0;  0.26;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0045;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4347;    124.3426; 0.0009; 0.0018; 0.0031; 2.4042; 0.0028;    NaN;   0.92; 2418.5675;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;20;00.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0045;5021815.9237; 0.0021; 0.0018; 0.0025;5793868.0821; 641456.4347;    124.3427; 0.0009; 0.0019; 0.0031; 2.4042; 0.0029;    NaN;   0.94; 2418.5676;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;20;30.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0045;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0821; 641456.4346;    124.3427; 0.0008; 0.0017; 0.0028; 2.4042; 0.0026;    NaN;   0.84; 2418.5681;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;21;00.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0044;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4346;    124.3427; 0.0009; 0.0018; 0.0030; 2.4042; 0.0028;    NaN;   0.90; 2418.5716;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;21;30.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0044;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4346;    124.3427; 0.0009; 0.0018; 0.0030; 2.4042; 0.0028;    NaN;   0.91; 2418.5690;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;22;00.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0044;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4346;    124.3427; 0.0009; 0.0018; 0.0031; 2.4042; 0.0029;    NaN;   0.93; 2418.5683;    8.1057;    1.8439;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;10;22;30.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0044;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0821; 641456.4346;    124.3426; 0.0008; 0.0017; 0.0028; 2.4042; 0.0026;    NaN;   0.86; 2418.5680;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;23;00.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0022; 0.0019; 0.0025;5793868.0821; 641456.4345;    124.3426; 0.0009; 0.0019; 0.0032; 2.4041; 0.0030;    NaN;   0.97; 2418.5685;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;23;30.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4345;    124.3426; 0.0009; 0.0018; 0.0030; 2.4042; 0.0028;    NaN;   0.91; 2418.5675;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;24;00.00;11; 6; 6; 8; 0; 0;  0.27;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4345;    124.3426; 0.0009; 0.0018; 0.0030; 2.4042; 0.0028;    NaN;   0.92; 2418.5664;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;24;30.00;11; 6; 6; 8; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0023; 0.0020; 0.0026;5793868.0821; 641456.4345;    124.3426; 0.0010; 0.0020; 0.0033; 2.4043; 0.0031;    NaN;   1.01; 2418.5658;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;25;00.00;11; 6; 6; 8; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0024; 0.0021; 0.0028;5793868.0821; 641456.4345;    124.3426; 0.0010; 0.0021; 0.0035; 2.4042; 0.0032;    NaN;   1.06; 2418.5664;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;25;30.00;11; 6; 6; 8; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4345;    124.3426; 0.0009; 0.0018; 0.0030; 2.4042; 0.0028;    NaN;   0.91; 2418.5611;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;26;00.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4345;    124.3427; 0.0009; 0.0018; 0.0031; 2.4043; 0.0028;    NaN;   0.93; 2418.5630;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;26;30.00;11; 6; 6; 8; 0; 0;  0.28;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0043;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0821; 641456.4344;    124.3427; 0.0009; 0.0018; 0.0030; 2.4044; 0.0028;    NaN;   0.92; 2418.5613;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;27;00.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0042;5021815.9238; 0.0018; 0.0016; 0.0021;5793868.0821; 641456.4344;    124.3427; 0.0008; 0.0016; 0.0027; 2.4045; 0.0025;    NaN;   0.81; 2418.5625;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;27;30.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0042;5021815.9238; 0.0018; 0.0015; 0.0020;5793868.0821; 641456.4344;    124.3427; 0.0007; 0.0015; 0.0026; 2.4046; 0.0024;    NaN;   0.78; 2418.5617;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;28;00.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0042;5021815.9238; 0.0019; 0.0016; 0.0022;5793868.0821; 641456.4344;    124.3428; 0.0008; 0.0016; 0.0027; 2.4047; 0.0025;    NaN;   0.83; 2418.5568;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;28;30.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0042;5021815.9238; 0.0017; 0.0015; 0.0020;5793868.0821; 641456.4344;    124.3428; 0.0007; 0.0015; 0.0025; 2.4047; 0.0023;    NaN;   0.77; 2418.5579;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;29;00.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0042;5021815.9238; 0.0019; 0.0016; 0.0021;5793868.0821; 641456.4344;    124.3428; 0.0008; 0.0016; 0.0027; 2.4047; 0.0025;    NaN;   0.82; 2418.5594;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;29;30.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0042;5021815.9238; 0.0018; 0.0015; 0.0020;5793868.0821; 641456.4343;    124.3428; 0.0007; 0.0015; 0.0026; 2.4047; 0.0024;    NaN;   0.79; 2418.5571;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;30;00.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0042;5021815.9238; 0.0022; 0.0019; 0.0026;5793868.0821; 641456.4343;    124.3427; 0.0009; 0.0019; 0.0033; 2.4048; 0.0030;    NaN;   0.99; 2418.5554;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;30;30.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0041;5021815.9238; 0.0019; 0.0016; 0.0022;5793868.0821; 641456.4343;    124.3427; 0.0008; 0.0016; 0.0028; 2.4048; 0.0025;    NaN;   0.84; 2418.5538;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;31;00.00;12; 6; 6; 8; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1238;1148174.0041;5021815.9238; 0.0021; 0.0018; 0.0024;5793868.0822; 641456.4343;    124.3427; 0.0009; 0.0018; 0.0031; 2.4048; 0.0028;    NaN;   0.93; 2418.5546;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;31;30.00;12; 6; 7; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0041;5021815.9238; 0.0020; 0.0017; 0.0023;5793868.0822; 641456.4343;    124.3427; 0.0008; 0.0018; 0.0029; 2.4049; 0.0027;    NaN;   0.90; 2418.5552;    8.1057;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;32;00.00;12; 6; 7; 8; 0; 0;  0.22;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0041;5021815.9238; 0.0020; 0.0017; 0.0023;5793868.0822; 641456.4343;    124.3427; 0.0008; 0.0017; 0.0029; 2.4050; 0.0027;    NaN;   0.89; 2418.5558;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;32;30.00;12; 6; 7; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0041;5021815.9237; 0.0019; 0.0016; 0.0021;5793868.0822; 641456.4343;    124.3426; 0.0008; 0.0016; 0.0027; 2.4050; 0.0025;    NaN;   0.83; 2418.5557;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;33;00.00;12; 6; 6; 9; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0041;5021815.9237; 0.0019; 0.0016; 0.0022;5793868.0822; 641456.4343;    124.3426; 0.0008; 0.0016; 0.0028; 2.4050; 0.0025;    NaN;   0.84; 2418.5540;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;33;30.00;12; 6; 6; 9; 0; 0;  0.23;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0041;5021815.9237; 0.0020; 0.0017; 0.0023;5793868.0822; 641456.4343;    124.3426; 0.0008; 0.0017; 0.0029; 2.4050; 0.0027;    NaN;   0.89; 2418.5539;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;34;00.00;12; 7; 6; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0041;5021815.9237; 0.0017; 0.0015; 0.0020;5793868.0822; 641456.4343;    124.3426; 0.0007; 0.0015; 0.0025; 2.4050; 0.0023;    NaN;   0.77; 2418.5554;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;34;30.00;12; 7; 6; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0040;5021815.9237; 0.0021; 0.0018; 0.0024;5793868.0822; 641456.4343;    124.3426; 0.0009; 0.0018; 0.0030; 2.4050; 0.0027;    NaN;   0.92; 2418.5541;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;35;00.00;12; 7; 6; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0040;5021815.9237; 0.0022; 0.0019; 0.0025;5793868.0822; 641456.4342;    124.3426; 0.0009; 0.0019; 0.0032; 2.4049; 0.0029;    NaN;   0.98; 2418.5561;    8.1056;    1.8439;   23.5208;    0.0000;    0.0000
BOR1;2023;09;02;10;35;30.00;12; 8; 6; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0040;5021815.9237; 0.0020; 0.0018; 0.0023;5793868.0822; 641456.4342;    124.3425; 0.0008; 0.0018; 0.0030; 2.4050; 0.0027;    NaN;   0.91; 2418.5531;    8.1056;    1.8439;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;10;36;00.00;12; 8; 6; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0040;5021815.9237; 0.0017; 0.0015; 0.0020;5793868.0822; 641456.4342;    124.3425; 0.0007; 0.0015; 0.0025; 2.4050; 0.0023;    NaN;   0.78; 2418.5543;    8.1056;    1.8439;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;10;36;30.00;12; 8; 6; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0040;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0822; 641456.4342;    124.3426; 0.0008; 0.0017; 0.0028; 2.4050; 0.0025;    NaN;   0.86; 2418.5543;    8.1056;    1.8439;   23.5209;    0.0000;    0.0000
BOR1;2023;09;02;10;37;00.00;12; 8; 6; 9; 0; 0;  0.21;  0.01;  0.00;  0.00;  0.00;3738358.1237;1148174.0040;5021815.9237; 0.0019; 0.0017; 0.0022;5793868.0822; 641456.4342;    124.3426; 0.0008; 0.0017; 0.0028; 2.4050; 0.0025;    NaN;   0.86; 2418.5543;    8.1056;    1.8439;   23.5209;    0.0000;    0.0000
