Stat;YY  ;MM;DD;hh;mm;ss   ;nG;nR;nE;nC;nJ;nS;PDop  ;TDop  ;HDop  ;VDop  ;GDop  ;RecX        ;RecY        ;RecZ        ;RecmX  ;RecmY  ;RecmZ  ;RecN        ;RecE        ;RecU        ;RecmN  ;RecmE  ;RecmU  ;ZTD    ;mZTD   ;  ExZTD;  m0   ;   RecClkG;   RecClkR;  RecClkE;   RecClkC;   RecClkJ;  RecClkS
BOR1;2023;09;03;02;06;30.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1273;1148173.9964;5021815.9182; 0.0060; 0.0068; 0.0064;5793868.0776; 641456.4261;    124.3389; 0.0030; 0.0068; 0.0083; 2.4358; 0.0030;    NaN;   0.83; 2418.3186;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;07;00.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1272;1148173.9965;5021815.9182; 0.0058; 0.0066; 0.0062;5793868.0776; 641456.4261;    124.3389; 0.0029; 0.0065; 0.0080; 2.4357; 0.0029;    NaN;   0.81; 2418.3230;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;07;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1270;1148173.9967;5021815.9181; 0.0065; 0.0073; 0.0069;5793868.0777; 641456.4264;    124.3388; 0.0032; 0.0073; 0.0089; 2.4358; 0.0032;    NaN;   0.90; 2418.3216;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;08;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.01;  0.00;  0.00;  0.00;3738358.1268;1148173.9968;5021815.9179; 0.0043; 0.0048; 0.0045;5793868.0777; 641456.4266;    124.3386; 0.0021; 0.0048; 0.0059; 2.4358; 0.0021;    NaN;   0.60; 2418.3214;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;08;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1267;1148173.9969;5021815.9178; 0.0051; 0.0057; 0.0054;5793868.0777; 641456.4266;    124.3384; 0.0025; 0.0057; 0.0070; 2.4358; 0.0025;    NaN;   0.71; 2418.3221;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;09;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1267;1148173.9971;5021815.9178; 0.0063; 0.0071; 0.0067;5793868.0777; 641456.4268;    124.3384; 0.0031; 0.0071; 0.0087; 2.4357; 0.0032;    NaN;   0.89; 2418.3216;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;09;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1267;1148173.9971;5021815.9177; 0.0048; 0.0054; 0.0050;5793868.0777; 641456.4269;    124.3384; 0.0023; 0.0053; 0.0066; 2.4357; 0.0024;    NaN;   0.67; 2418.3233;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;10;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1266;1148173.9973;5021815.9178; 0.0059; 0.0067; 0.0063;5793868.0777; 641456.4271;    124.3384; 0.0029; 0.0066; 0.0082; 2.4356; 0.0030;    NaN;   0.84; 2418.3230;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;10;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1266;1148173.9975;5021815.9178; 0.0058; 0.0065; 0.0061;5793868.0777; 641456.4272;    124.3385; 0.0028; 0.0064; 0.0079; 2.4356; 0.0029;    NaN;   0.82; 2418.3248;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;11;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1266;1148173.9975;5021815.9178; 0.0055; 0.0062; 0.0058;5793868.0777; 641456.4272;    124.3384; 0.0027; 0.0061; 0.0076; 2.4355; 0.0028;    NaN;   0.79; 2418.3246;    6.9568;    1.7486;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;11;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1267;1148173.9975;5021815.9180; 0.0062; 0.0070; 0.0066;5793868.0777; 641456.4272;    124.3386; 0.0030; 0.0069; 0.0086; 2.4354; 0.0032;    NaN;   0.89; 2418.3245;    6.9568;    1.7487;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;12;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1267;1148173.9977;5021815.9180; 0.0065; 0.0073; 0.0069;5793868.0777; 641456.4274;    124.3387; 0.0032; 0.0073; 0.0090; 2.4354; 0.0034;    NaN;   0.94; 2418.3271;    6.9568;    1.7487;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;12;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1268;1148173.9980;5021815.9182; 0.0060; 0.0068; 0.0064;5793868.0777; 641456.4277;    124.3390; 0.0029; 0.0067; 0.0084; 2.4353; 0.0031;    NaN;   0.87; 2418.3266;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;13;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1268;1148173.9982;5021815.9183; 0.0058; 0.0065; 0.0062;5793868.0777; 641456.4279;    124.3391; 0.0028; 0.0065; 0.0080; 2.4352; 0.0030;    NaN;   0.85; 2418.3267;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;13;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1270;1148173.9982;5021815.9184; 0.0059; 0.0067; 0.0063;5793868.0776; 641456.4278;    124.3392; 0.0029; 0.0066; 0.0082; 2.4352; 0.0031;    NaN;   0.87; 2418.3273;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;14;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1271;1148173.9983;5021815.9186; 0.0056; 0.0063; 0.0060;5793868.0776; 641456.4279;    124.3395; 0.0027; 0.0062; 0.0078; 2.4351; 0.0029;    NaN;   0.82; 2418.3293;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;14;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1271;1148173.9984;5021815.9187; 0.0061; 0.0069; 0.0065;5793868.0776; 641456.4280;    124.3396; 0.0030; 0.0068; 0.0085; 2.4350; 0.0032;    NaN;   0.90; 2418.3286;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;15;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.03;  0.00;  0.00;  0.00;3738358.1273;1148173.9984;5021815.9188; 0.0072; 0.0081; 0.0077;5793868.0776; 641456.4279;    124.3398; 0.0035; 0.0081; 0.0100; 2.4349; 0.0038;    NaN;   1.07; 2418.3295;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;15;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1274;1148173.9986;5021815.9190; 0.0060; 0.0067; 0.0063;5793868.0776; 641456.4281;    124.3400; 0.0029; 0.0066; 0.0083; 2.4348; 0.0032;    NaN;   0.88; 2418.3295;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;16;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1274;1148173.9987;5021815.9191; 0.0048; 0.0054; 0.0051;5793868.0776; 641456.4282;    124.3402; 0.0023; 0.0054; 0.0067; 2.4348; 0.0026;    NaN;   0.72; 2418.3339;    6.9568;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;16;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1274;1148173.9987;5021815.9192; 0.0060; 0.0068; 0.0064;5793868.0776; 641456.4282;    124.3402; 0.0029; 0.0067; 0.0083; 2.4347; 0.0032;    NaN;   0.90; 2418.3332;    6.9567;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;17;00.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1273;1148173.9991;5021815.9192; 0.0064; 0.0072; 0.0068;5793868.0776; 641456.4286;    124.3403; 0.0031; 0.0071; 0.0088; 2.4345; 0.0034;    NaN;   0.95; 2418.3350;    6.9567;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;17;30.00; 9; 8; 6; 8; 0; 0;  0.34;  0.02;  0.00;  0.00;  0.00;3738358.1273;1148173.9991;5021815.9192; 0.0058; 0.0065; 0.0062;5793868.0776; 641456.4286;    124.3403; 0.0028; 0.0064; 0.0080; 2.4344; 0.0031;    NaN;   0.87; 2418.3358;    6.9567;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;18;00.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1273;1148173.9994;5021815.9193; 0.0048; 0.0054; 0.0052;5793868.0777; 641456.4288;    124.3404; 0.0024; 0.0054; 0.0067; 2.4344; 0.0026;    NaN;   0.73; 2418.3366;    6.9567;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;18;30.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1273;1148173.9995;5021815.9194; 0.0044; 0.0050; 0.0047;5793868.0777; 641456.4290;    124.3405; 0.0021; 0.0049; 0.0061; 2.4343; 0.0024;    NaN;   0.67; 2418.3379;    6.9567;    1.7487;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;19;00.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1274;1148173.9997;5021815.9196; 0.0054; 0.0061; 0.0057;5793868.0777; 641456.4292;    124.3407; 0.0026; 0.0060; 0.0075; 2.4342; 0.0029;    NaN;   0.82; 2418.3394;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;19;30.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1274;1148173.9998;5021815.9196; 0.0061; 0.0069; 0.0065;5793868.0777; 641456.4293;    124.3407; 0.0030; 0.0068; 0.0085; 2.4341; 0.0033;    NaN;   0.93; 2418.3404;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;20;00.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1275;1148173.9999;5021815.9196; 0.0048; 0.0054; 0.0051;5793868.0776; 641456.4293;    124.3408; 0.0023; 0.0053; 0.0066; 2.4341; 0.0026;    NaN;   0.73; 2418.3409;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;20;30.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1275;1148174.0001;5021815.9197; 0.0043; 0.0049; 0.0046;5793868.0776; 641456.4295;    124.3410; 0.0021; 0.0048; 0.0060; 2.4340; 0.0024;    NaN;   0.67; 2418.3398;    6.9566;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;21;00.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1277;1148174.0003;5021815.9199; 0.0054; 0.0060; 0.0057;5793868.0776; 641456.4296;    124.3412; 0.0026; 0.0060; 0.0075; 2.4339; 0.0029;    NaN;   0.83; 2418.3397;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;21;30.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1277;1148174.0004;5021815.9198; 0.0048; 0.0054; 0.0051;5793868.0775; 641456.4297;    124.3412; 0.0023; 0.0053; 0.0067; 2.4339; 0.0026;    NaN;   0.74; 2418.3405;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;22;00.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1277;1148174.0005;5021815.9198; 0.0057; 0.0064; 0.0060;5793868.0775; 641456.4298;    124.3412; 0.0027; 0.0063; 0.0079; 2.4338; 0.0031;    NaN;   0.88; 2418.3412;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;22;30.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1276;1148174.0006;5021815.9198; 0.0059; 0.0067; 0.0063;5793868.0775; 641456.4299;    124.3412; 0.0029; 0.0066; 0.0082; 2.4338; 0.0033;    NaN;   0.93; 2418.3442;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;23;00.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1275;1148174.0007;5021815.9198; 0.0055; 0.0061; 0.0058;5793868.0776; 641456.4300;    124.3412; 0.0026; 0.0061; 0.0076; 2.4337; 0.0030;    NaN;   0.86; 2418.3427;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;23;30.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1276;1148174.0007;5021815.9199; 0.0059; 0.0066; 0.0063;5793868.0775; 641456.4300;    124.3412; 0.0028; 0.0065; 0.0082; 2.4337; 0.0033;    NaN;   0.93; 2418.3452;    6.9567;    1.7488;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;24;00.00; 9; 9; 6; 8; 0; 0;  0.30;  0.02;  0.00;  0.00;  0.00;3738358.1276;1148174.0008;5021815.9200; 0.0057; 0.0064; 0.0061;5793868.0775; 641456.4301;    124.3414; 0.0028; 0.0063; 0.0080; 2.4336; 0.0032;    NaN;   0.90; 2418.3487;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;24;30.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1276;1148174.0009;5021815.9201; 0.0050; 0.0056; 0.0054;5793868.0776; 641456.4303;    124.3414; 0.0024; 0.0056; 0.0070; 2.4336; 0.0028;    NaN;   0.80; 2418.3475;    6.9567;    1.7488;   22.5886;    0.0000;    0.0000
BOR1;2023;09;03;02;25;00.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1276;1148174.0011;5021815.9201; 0.0059; 0.0066; 0.0063;5793868.0776; 641456.4304;    124.3415; 0.0028; 0.0065; 0.0082; 2.4335; 0.0033;    NaN;   0.94; 2418.3480;    6.9567;    1.7488;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;25;30.00; 9; 8; 6; 8; 0; 0;  0.32;  0.02;  0.00;  0.00;  0.00;3738358.1277;1148174.0012;5021815.9203; 0.0053; 0.0060; 0.0057;5793868.0776; 641456.4305;    124.3417; 0.0026; 0.0059; 0.0074; 2.4334; 0.0030;    NaN;   0.85; 2418.3491;    6.9567;    1.7488;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;26;00.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1278;1148174.0013;5021815.9204; 0.0053; 0.0060; 0.0057;5793868.0776; 641456.4305;    124.3419; 0.0026; 0.0059; 0.0074; 2.4333; 0.0030;    NaN;   0.85; 2418.3519;    6.9567;    1.7488;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;26;30.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1279;1148174.0014;5021815.9206; 0.0053; 0.0060; 0.0057;5793868.0776; 641456.4307;    124.3421; 0.0026; 0.0059; 0.0074; 2.4332; 0.0030;    NaN;   0.86; 2418.3504;    6.9567;    1.7488;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;27;00.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1279;1148174.0015;5021815.9207; 0.0053; 0.0060; 0.0057;5793868.0776; 641456.4307;    124.3422; 0.0026; 0.0059; 0.0074; 2.4332; 0.0030;    NaN;   0.86; 2418.3541;    6.9567;    1.7488;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;27;30.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1279;1148174.0016;5021815.9207; 0.0050; 0.0056; 0.0054;5793868.0776; 641456.4308;    124.3423; 0.0024; 0.0056; 0.0070; 2.4330; 0.0028;    NaN;   0.82; 2418.3512;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;28;00.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1280;1148174.0017;5021815.9208; 0.0049; 0.0055; 0.0053;5793868.0776; 641456.4309;    124.3424; 0.0024; 0.0055; 0.0068; 2.4329; 0.0028;    NaN;   0.80; 2418.3523;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;28;30.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1280;1148174.0017;5021815.9208; 0.0047; 0.0053; 0.0051;5793868.0776; 641456.4309;    124.3425; 0.0023; 0.0053; 0.0066; 2.4328; 0.0027;    NaN;   0.78; 2418.3555;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;29;00.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1280;1148174.0019;5021815.9209; 0.0059; 0.0067; 0.0064;5793868.0776; 641456.4311;    124.3426; 0.0029; 0.0066; 0.0083; 2.4328; 0.0034;    NaN;   0.98; 2418.3569;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;29;30.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1281;1148174.0022;5021815.9210; 0.0064; 0.0072; 0.0068;5793868.0776; 641456.4313;    124.3427; 0.0031; 0.0071; 0.0089; 2.4327; 0.0036;    NaN;   1.05; 2418.3589;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;30;00.00; 9; 9; 6; 8; 0; 0;  0.29;  0.02;  0.00;  0.00;  0.00;3738358.1281;1148174.0025;5021815.9212; 0.0057; 0.0065; 0.0062;5793868.0776; 641456.4316;    124.3429; 0.0028; 0.0064; 0.0080; 2.4326; 0.0033;    NaN;   0.95; 2418.3612;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;30;30.00;10; 9; 6; 8; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3738358.1281;1148174.0026;5021815.9213; 0.0049; 0.0056; 0.0053;5793868.0776; 641456.4317;    124.3430; 0.0024; 0.0055; 0.0069; 2.4325; 0.0028;    NaN;   0.82; 2418.3598;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;31;00.00;10; 9; 6; 8; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3738358.1281;1148174.0028;5021815.9213; 0.0049; 0.0056; 0.0053;5793868.0776; 641456.4319;    124.3431; 0.0024; 0.0055; 0.0069; 2.4324; 0.0028;    NaN;   0.83; 2418.3592;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;31;30.00;10; 9; 6; 8; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3738358.1281;1148174.0030;5021815.9214; 0.0054; 0.0061; 0.0059;5793868.0776; 641456.4320;    124.3431; 0.0026; 0.0061; 0.0076; 2.4324; 0.0031;    NaN;   0.91; 2418.3593;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;32;00.00;10; 9; 6; 8; 0; 0;  0.23;  0.02;  0.00;  0.00;  0.00;3738358.1281;1148174.0030;5021815.9215; 0.0056; 0.0063; 0.0060;5793868.0776; 641456.4321;    124.3433; 0.0027; 0.0062; 0.0078; 2.4323; 0.0032;    NaN;   0.94; 2418.3588;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;32;30.00;11; 9; 6; 8; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1282;1148174.0032;5021815.9217; 0.0054; 0.0061; 0.0058;5793868.0777; 641456.4322;    124.3434; 0.0026; 0.0060; 0.0075; 2.4322; 0.0031;    NaN;   0.91; 2418.3623;    6.9567;    1.7489;   22.5887;    0.0000;    0.0000
BOR1;2023;09;03;02;33;00.00;11; 9; 6; 8; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1282;1148174.0033;5021815.9218; 0.0042; 0.0048; 0.0045;5793868.0777; 641456.4323;    124.3436; 0.0020; 0.0047; 0.0059; 2.4321; 0.0024;    NaN;   0.71; 2418.3624;    6.9567;    1.7489;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;02;33;30.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1282;1148174.0033;5021815.9219; 0.0048; 0.0054; 0.0051;5793868.0777; 641456.4323;    124.3437; 0.0023; 0.0053; 0.0067; 2.4320; 0.0027;    NaN;   0.82; 2418.3649;    6.9567;    1.7489;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;02;34;00.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1283;1148174.0034;5021815.9220; 0.0046; 0.0052; 0.0050;5793868.0777; 641456.4324;    124.3438; 0.0022; 0.0052; 0.0065; 2.4320; 0.0027;    NaN;   0.79; 2418.3649;    6.9567;    1.7489;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;02;34;30.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1284;1148174.0035;5021815.9220; 0.0050; 0.0057; 0.0054;5793868.0777; 641456.4325;    124.3439; 0.0024; 0.0056; 0.0071; 2.4318; 0.0029;    NaN;   0.87; 2418.3655;    6.9568;    1.7489;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;02;35;00.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1284;1148174.0035;5021815.9221; 0.0051; 0.0058; 0.0055;5793868.0777; 641456.4325;    124.3440; 0.0025; 0.0057; 0.0072; 2.4316; 0.0030;    NaN;   0.88; 2418.3682;    6.9568;    1.7489;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;02;35;30.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1285;1148174.0036;5021815.9222; 0.0046; 0.0053; 0.0050;5793868.0777; 641456.4325;    124.3442; 0.0022; 0.0052; 0.0065; 2.4316; 0.0027;    NaN;   0.80; 2418.3680;    6.9567;    1.7489;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;02;36;00.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1285;1148174.0037;5021815.9223; 0.0045; 0.0051; 0.0049;5793868.0777; 641456.4327;    124.3443; 0.0022; 0.0051; 0.0063; 2.4314; 0.0026;    NaN;   0.79; 2418.3688;    6.9568;    1.7489;   22.5888;    0.0000;    0.0000
BOR1;2023;09;03;02;36;30.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1286;1148174.0039;5021815.9225; 0.0044; 0.0050; 0.0048;5793868.0777; 641456.4328;    124.3445; 0.0021; 0.0049; 0.0062; 2.4314; 0.0026;    NaN;   0.77; 2418.3685;    6.9567;    1.7489;   22.5889;    0.0000;    0.0000
BOR1;2023;09;03;02;37;00.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1287;1148174.0041;5021815.9226; 0.0047; 0.0053; 0.0051;5793868.0777; 641456.4329;    124.3446; 0.0023; 0.0053; 0.0066; 2.4313; 0.0027;    NaN;   0.82; 2418.3710;    6.9567;    1.7489;   22.5889;    0.0000;    0.0000
BOR1;2023;09;03;02;37;30.00;11;10; 7; 7; 0; 0;  0.17;  0.02;  0.00;  0.00;  0.00;3738358.1288;1148174.0041;5021815.9227; 0.0045; 0.0051; 0.0048;5793868.0776; 641456.4330;    124.3448; 0.0022; 0.0050; 0.0063; 2.4313; 0.0026;    NaN;   0.79; 2418.3728;    6.9567;    1.7489;   22.5889;    0.0000;    0.0000
BOR1;2023;09;03;02;38;00.00;11;10; 7; 7; 0; 0;  0.17;  0.02;  0.00;  0.00;  0.00;3738358.1288;1148174.0043;5021815.9228; 0.0047; 0.0053; 0.0050;5793868.0777; 641456.4331;    124.3449; 0.0023; 0.0052; 0.0065; 2.4313; 0.0027;    NaN;   0.82; 2418.3725;    6.9567;    1.7489;   22.5889;    0.0000;    0.0000
BOR1;2023;09;03;02;38;30.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1288;1148174.0044;5021815.9229; 0.0045; 0.0051; 0.0049;5793868.0777; 641456.4332;    124.3450; 0.0022; 0.0051; 0.0063; 2.4311; 0.0026;    NaN;   0.80; 2418.3735;    6.9568;    1.7489;   22.5889;    0.0000;    0.0000
BOR1;2023;09;03;02;39;00.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1289;1148174.0046;5021815.9230; 0.0044; 0.0051; 0.0048;5793868.0777; 641456.4334;    124.3452; 0.0022; 0.0050; 0.0062; 2.4310; 0.0026;    NaN;   0.79; 2418.3738;    6.9568;    1.7489;   22.5890;    0.0000;    0.0000
BOR1;2023;09;03;02;39;30.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1289;1148174.0048;5021815.9232; 0.0046; 0.0052; 0.0050;5793868.0777; 641456.4335;    124.3454; 0.0022; 0.0051; 0.0064; 2.4309; 0.0027;    NaN;   0.82; 2418.3780;    6.9568;    1.7489;   22.5890;    0.0000;    0.0000
BOR1;2023;09;03;02;40;00.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1290;1148174.0048;5021815.9233; 0.0050; 0.0057; 0.0054;5793868.0777; 641456.4335;    124.3455; 0.0024; 0.0056; 0.0071; 2.4309; 0.0030;    NaN;   0.90; 2418.3782;    6.9568;    1.7489;   22.5890;    0.0000;    0.0000
BOR1;2023;09;03;02;40;30.00;11; 9; 7; 7; 0; 0;  0.18;  0.02;  0.00;  0.00;  0.00;3738358.1291;1148174.0050;5021815.9235; 0.0054; 0.0061; 0.0058;5793868.0777; 641456.4337;    124.3458; 0.0026; 0.0060; 0.0075; 2.4308; 0.0032;    NaN;   0.96; 2418.3769;    6.9567;    1.7489;   22.5890;    0.0000;    0.0000
